seed,episodic_return,env,id
14,187637.546875,Breakout-MinAtar,675
15,363349.171875,Breakout-MinAtar,675
16,295989.46875,Breakout-MinAtar,675
17,333453.203125,Breakout-MinAtar,675
18,351338.96875,Breakout-MinAtar,675
19,289649.59375,Breakout-MinAtar,675
20,425262.765625,Breakout-MinAtar,675
21,130666.21875,Breakout-MinAtar,675
22,276379.234375,Breakout-MinAtar,675
23,320948.46875,Breakout-MinAtar,675
24,267319.140625,Breakout-MinAtar,675
25,198175.5625,Breakout-MinAtar,675
26,134762.453125,Breakout-MinAtar,675
27,316043.96875,Breakout-MinAtar,675
28,414294.125,Breakout-MinAtar,675
29,277526.390625,Breakout-MinAtar,675
0,196542.90625,Breakout-MinAtar,276
1,261547.21875,Breakout-MinAtar,276
2,104245.9375,Breakout-MinAtar,276
3,157222.125,Breakout-MinAtar,276
4,168626.828125,Breakout-MinAtar,276
5,120894.453125,Breakout-MinAtar,276
6,148253.375,Breakout-MinAtar,276
7,144883.609375,Breakout-MinAtar,276
8,180782.609375,Breakout-MinAtar,276
9,134684.34375,Breakout-MinAtar,276
10,161127.4375,Breakout-MinAtar,276
11,158703.546875,Breakout-MinAtar,276
12,177202.375,Breakout-MinAtar,276
13,186389.890625,Breakout-MinAtar,276
14,232644.03125,Breakout-MinAtar,276
15,129734.1875,Breakout-MinAtar,276
16,143533.21875,Breakout-MinAtar,276
17,251780.359375,Breakout-MinAtar,276
18,90432.171875,Breakout-MinAtar,276
19,266478.390625,Breakout-MinAtar,276
20,189677.515625,Breakout-MinAtar,276
21,102365.265625,Breakout-MinAtar,276
22,230441.109375,Breakout-MinAtar,276
23,149193.796875,Breakout-MinAtar,276
24,223485.484375,Breakout-MinAtar,276
25,96000.34375,Breakout-MinAtar,276
26,105969.0625,Breakout-MinAtar,276
27,160992.140625,Breakout-MinAtar,276
28,230187.4375,Breakout-MinAtar,276
29,191810.359375,Breakout-MinAtar,276
0,50.625,Breakout-MinAtar,1105
1,38.71875,Breakout-MinAtar,1105
2,69.5,Breakout-MinAtar,1105
3,2.53125,Breakout-MinAtar,1105
4,7804.921875,Breakout-MinAtar,1105
5,38.03125,Breakout-MinAtar,1105
6,20.46875,Breakout-MinAtar,1105
7,7069.84375,Breakout-MinAtar,1105
8,28.0,Breakout-MinAtar,1105
9,34.90625,Breakout-MinAtar,1105
10,7742.5625,Breakout-MinAtar,1105
11,28.25,Breakout-MinAtar,1105
12,33.4375,Breakout-MinAtar,1105
13,56.15625,Breakout-MinAtar,1105
14,0.28125,Breakout-MinAtar,1105
15,7806.0625,Breakout-MinAtar,1105
16,59.15625,Breakout-MinAtar,1105
17,18.6875,Breakout-MinAtar,1105
18,31.84375,Breakout-MinAtar,1105
19,19.5625,Breakout-MinAtar,1105
20,52.96875,Breakout-MinAtar,1105
21,892.84375,Breakout-MinAtar,1105
22,44.625,Breakout-MinAtar,1105
23,188.21875,Breakout-MinAtar,1105
24,44.1875,Breakout-MinAtar,1105
25,448.375,Breakout-MinAtar,1105
26,1317.6875,Breakout-MinAtar,1105
27,12.53125,Breakout-MinAtar,1105
28,10.84375,Breakout-MinAtar,1105
29,52.375,Breakout-MinAtar,1105
0,91392.421875,Breakout-MinAtar,12
1,131359.484375,Breakout-MinAtar,12
2,201892.609375,Breakout-MinAtar,12
3,203961.9375,Breakout-MinAtar,12
4,173980.6875,Breakout-MinAtar,12
5,130179.6875,Breakout-MinAtar,12
6,216121.0625,Breakout-MinAtar,12
7,99942.984375,Breakout-MinAtar,12
8,191983.34375,Breakout-MinAtar,12
9,102687.953125,Breakout-MinAtar,12
10,92768.375,Breakout-MinAtar,12
11,161419.609375,Breakout-MinAtar,12
12,143093.625,Breakout-MinAtar,12
13,202588.65625,Breakout-MinAtar,12
14,162153.4375,Breakout-MinAtar,12
15,91873.296875,Breakout-MinAtar,12
16,160118.265625,Breakout-MinAtar,12
17,154016.859375,Breakout-MinAtar,12
18,150125.109375,Breakout-MinAtar,12
19,157733.296875,Breakout-MinAtar,12
20,128829.609375,Breakout-MinAtar,12
21,137126.75,Breakout-MinAtar,12
22,94818.25,Breakout-MinAtar,12
23,141923.078125,Breakout-MinAtar,12
24,100777.765625,Breakout-MinAtar,12
25,125289.234375,Breakout-MinAtar,12
26,148944.875,Breakout-MinAtar,12
27,114685.578125,Breakout-MinAtar,12
28,171435.671875,Breakout-MinAtar,12
29,98155.96875,Breakout-MinAtar,12
0,7511.28125,Breakout-MinAtar,731
1,7840.46875,Breakout-MinAtar,731
2,106.9375,Breakout-MinAtar,731
3,3393.125,Breakout-MinAtar,731
4,411.75,Breakout-MinAtar,731
5,110.09375,Breakout-MinAtar,731
6,77.1875,Breakout-MinAtar,731
7,56.65625,Breakout-MinAtar,731
8,203.1875,Breakout-MinAtar,731
9,7459.140625,Breakout-MinAtar,731
10,43.40625,Breakout-MinAtar,731
11,1240.375,Breakout-MinAtar,731
12,50.0625,Breakout-MinAtar,731
13,4959.296875,Breakout-MinAtar,731
14,7692.328125,Breakout-MinAtar,731
15,7424.625,Breakout-MinAtar,731
16,7830.765625,Breakout-MinAtar,731
17,7827.796875,Breakout-MinAtar,731
18,7825.5625,Breakout-MinAtar,731
19,269.65625,Breakout-MinAtar,731
20,38.8125,Breakout-MinAtar,731
21,7733.75,Breakout-MinAtar,731
22,172.0,Breakout-MinAtar,731
23,7794.078125,Breakout-MinAtar,731
24,6097.078125,Breakout-MinAtar,731
25,56.0,Breakout-MinAtar,731
26,100.3125,Breakout-MinAtar,731
27,1914.21875,Breakout-MinAtar,731
28,7548.109375,Breakout-MinAtar,731
29,7500.53125,Breakout-MinAtar,731
0,61406.46875,Breakout-MinAtar,195
1,53585.515625,Breakout-MinAtar,195
2,60334.421875,Breakout-MinAtar,195
3,63406.265625,Breakout-MinAtar,195
4,60673.765625,Breakout-MinAtar,195
5,60399.703125,Breakout-MinAtar,195
6,61218.5625,Breakout-MinAtar,195
7,60704.578125,Breakout-MinAtar,195
8,68090.1875,Breakout-MinAtar,195
9,59909.8125,Breakout-MinAtar,195
10,64112.34375,Breakout-MinAtar,195
11,55839.15625,Breakout-MinAtar,195
12,59027.703125,Breakout-MinAtar,195
13,57710.265625,Breakout-MinAtar,195
14,60393.515625,Breakout-MinAtar,195
15,58792.921875,Breakout-MinAtar,195
16,57896.703125,Breakout-MinAtar,195
17,60618.3125,Breakout-MinAtar,195
18,60768.203125,Breakout-MinAtar,195
19,61829.75,Breakout-MinAtar,195
20,64763.0,Breakout-MinAtar,195
21,56989.484375,Breakout-MinAtar,195
22,58621.640625,Breakout-MinAtar,195
23,60041.96875,Breakout-MinAtar,195
24,59350.84375,Breakout-MinAtar,195
25,60099.0625,Breakout-MinAtar,195
26,58923.109375,Breakout-MinAtar,195
27,63555.78125,Breakout-MinAtar,195
28,61046.84375,Breakout-MinAtar,195
29,59309.6875,Breakout-MinAtar,195
0,56075.0,Breakout-MinAtar,234
1,57349.96875,Breakout-MinAtar,234
2,52617.609375,Breakout-MinAtar,234
3,55706.90625,Breakout-MinAtar,234
4,58004.390625,Breakout-MinAtar,234
5,60190.375,Breakout-MinAtar,234
6,57680.8125,Breakout-MinAtar,234
7,57222.15625,Breakout-MinAtar,234
8,61878.453125,Breakout-MinAtar,234
9,57522.15625,Breakout-MinAtar,234
10,57562.28125,Breakout-MinAtar,234
11,62580.1875,Breakout-MinAtar,234
12,50874.75,Breakout-MinAtar,234
13,53416.1875,Breakout-MinAtar,234
14,62161.21875,Breakout-MinAtar,234
15,55089.90625,Breakout-MinAtar,234
16,58321.109375,Breakout-MinAtar,234
17,55336.28125,Breakout-MinAtar,234
18,54430.375,Breakout-MinAtar,234
19,53742.25,Breakout-MinAtar,234
20,61553.421875,Breakout-MinAtar,234
21,53337.890625,Breakout-MinAtar,234
22,52231.46875,Breakout-MinAtar,234
23,56507.25,Breakout-MinAtar,234
24,58246.71875,Breakout-MinAtar,234
25,58751.71875,Breakout-MinAtar,234
26,40886.609375,Breakout-MinAtar,234
27,61667.53125,Breakout-MinAtar,234
28,53870.5625,Breakout-MinAtar,234
29,54018.015625,Breakout-MinAtar,234
0,7063.484375,Breakout-MinAtar,577
1,733.15625,Breakout-MinAtar,577
2,7609.984375,Breakout-MinAtar,577
3,4946.4375,Breakout-MinAtar,577
4,2579.109375,Breakout-MinAtar,577
5,42.3125,Breakout-MinAtar,577
6,11.53125,Breakout-MinAtar,577
7,7703.484375,Breakout-MinAtar,577
8,2449.40625,Breakout-MinAtar,577
9,1534.78125,Breakout-MinAtar,577
10,5762.8125,Breakout-MinAtar,577
11,5734.40625,Breakout-MinAtar,577
12,7387.96875,Breakout-MinAtar,577
13,6897.78125,Breakout-MinAtar,577
14,425.78125,Breakout-MinAtar,577
15,1139.0,Breakout-MinAtar,577
16,50.65625,Breakout-MinAtar,577
17,47.9375,Breakout-MinAtar,577
18,809.03125,Breakout-MinAtar,577
19,6468.875,Breakout-MinAtar,577
20,5877.328125,Breakout-MinAtar,577
21,373.84375,Breakout-MinAtar,577
22,6513.34375,Breakout-MinAtar,577
23,2337.375,Breakout-MinAtar,577
24,2447.0625,Breakout-MinAtar,577
25,4337.296875,Breakout-MinAtar,577
26,7459.8125,Breakout-MinAtar,577
27,160.09375,Breakout-MinAtar,577
28,23223.921875,Breakout-MinAtar,577
29,7506.75,Breakout-MinAtar,577
0,237.96875,Breakout-MinAtar,468
1,797.125,Breakout-MinAtar,468
2,62.0625,Breakout-MinAtar,468
3,127.46875,Breakout-MinAtar,468
4,1046.625,Breakout-MinAtar,468
5,209.0,Breakout-MinAtar,468
6,132.96875,Breakout-MinAtar,468
7,55.875,Breakout-MinAtar,468
8,92.28125,Breakout-MinAtar,468
9,53.78125,Breakout-MinAtar,468
10,55.0625,Breakout-MinAtar,468
11,120.125,Breakout-MinAtar,468
12,500.4375,Breakout-MinAtar,468
13,116.78125,Breakout-MinAtar,468
14,655.53125,Breakout-MinAtar,468
15,72.90625,Breakout-MinAtar,468
16,591.9375,Breakout-MinAtar,468
17,200.40625,Breakout-MinAtar,468
18,46.0,Breakout-MinAtar,468
19,129.5625,Breakout-MinAtar,468
20,315.59375,Breakout-MinAtar,468
21,721.1875,Breakout-MinAtar,468
22,822.78125,Breakout-MinAtar,468
23,67.9375,Breakout-MinAtar,468
24,214.71875,Breakout-MinAtar,468
25,226.0625,Breakout-MinAtar,468
26,776.5625,Breakout-MinAtar,468
27,108.59375,Breakout-MinAtar,468
28,877.625,Breakout-MinAtar,468
29,53.65625,Breakout-MinAtar,468
0,213086.0625,Breakout-MinAtar,137
1,103654.390625,Breakout-MinAtar,137
2,166214.40625,Breakout-MinAtar,137
3,91629.640625,Breakout-MinAtar,137
4,182467.53125,Breakout-MinAtar,137
5,224014.921875,Breakout-MinAtar,137
6,223509.171875,Breakout-MinAtar,137
7,148245.5625,Breakout-MinAtar,137
8,164447.703125,Breakout-MinAtar,137
9,150224.734375,Breakout-MinAtar,137
10,92986.15625,Breakout-MinAtar,137
11,164430.546875,Breakout-MinAtar,137
12,224556.96875,Breakout-MinAtar,137
13,176936.515625,Breakout-MinAtar,137
14,141705.671875,Breakout-MinAtar,137
15,222416.453125,Breakout-MinAtar,137
16,225891.109375,Breakout-MinAtar,137
17,188135.59375,Breakout-MinAtar,137
18,189133.578125,Breakout-MinAtar,137
19,183308.921875,Breakout-MinAtar,137
20,202806.703125,Breakout-MinAtar,137
21,92626.109375,Breakout-MinAtar,137
22,213808.203125,Breakout-MinAtar,137
23,181476.109375,Breakout-MinAtar,137
24,190568.53125,Breakout-MinAtar,137
25,109633.953125,Breakout-MinAtar,137
26,137464.15625,Breakout-MinAtar,137
27,122763.4375,Breakout-MinAtar,137
28,93961.859375,Breakout-MinAtar,137
29,124284.65625,Breakout-MinAtar,137
0,91.28125,Breakout-MinAtar,467
1,7745.8125,Breakout-MinAtar,467
2,40347.109375,Breakout-MinAtar,467
3,257.53125,Breakout-MinAtar,467
4,7743.453125,Breakout-MinAtar,467
5,330.03125,Breakout-MinAtar,467
6,7762.75,Breakout-MinAtar,467
7,40.09375,Breakout-MinAtar,467
8,4592.09375,Breakout-MinAtar,467
9,55.0625,Breakout-MinAtar,467
10,1196.96875,Breakout-MinAtar,467
11,7691.15625,Breakout-MinAtar,467
12,8398.9375,Breakout-MinAtar,467
13,5945.515625,Breakout-MinAtar,467
14,28.65625,Breakout-MinAtar,467
15,174.59375,Breakout-MinAtar,467
16,7815.5625,Breakout-MinAtar,467
17,63.375,Breakout-MinAtar,467
18,41.96875,Breakout-MinAtar,467
19,47.0,Breakout-MinAtar,467
20,50.59375,Breakout-MinAtar,467
21,7832.765625,Breakout-MinAtar,467
22,7750.828125,Breakout-MinAtar,467
23,7727.8125,Breakout-MinAtar,467
24,109.09375,Breakout-MinAtar,467
25,7780.265625,Breakout-MinAtar,467
26,747.5625,Breakout-MinAtar,467
27,7764.890625,Breakout-MinAtar,467
28,68.78125,Breakout-MinAtar,467
29,44.21875,Breakout-MinAtar,467
0,48.375,Breakout-MinAtar,848
1,51.90625,Breakout-MinAtar,848
2,46.875,Breakout-MinAtar,848
3,7826.078125,Breakout-MinAtar,848
4,48.34375,Breakout-MinAtar,848
5,7751.125,Breakout-MinAtar,848
6,7766.453125,Breakout-MinAtar,848
7,7734.875,Breakout-MinAtar,848
8,51.71875,Breakout-MinAtar,848
9,50.4375,Breakout-MinAtar,848
10,54.5625,Breakout-MinAtar,848
11,48.375,Breakout-MinAtar,848
12,49.59375,Breakout-MinAtar,848
13,7755.828125,Breakout-MinAtar,848
14,7811.515625,Breakout-MinAtar,848
15,7792.0,Breakout-MinAtar,848
16,7832.359375,Breakout-MinAtar,848
17,7777.046875,Breakout-MinAtar,848
18,7824.203125,Breakout-MinAtar,848
19,7816.546875,Breakout-MinAtar,848
20,54.6875,Breakout-MinAtar,848
21,49.53125,Breakout-MinAtar,848
22,47.75,Breakout-MinAtar,848
23,7782.421875,Breakout-MinAtar,848
24,49.4375,Breakout-MinAtar,848
25,53.0,Breakout-MinAtar,848
26,52.4375,Breakout-MinAtar,848
27,7843.578125,Breakout-MinAtar,848
28,48.46875,Breakout-MinAtar,848
29,7794.703125,Breakout-MinAtar,848
0,106151.921875,Breakout-MinAtar,897
1,7824.109375,Breakout-MinAtar,897
2,11.75,Breakout-MinAtar,897
3,8.5625,Breakout-MinAtar,897
4,42.59375,Breakout-MinAtar,897
5,18.46875,Breakout-MinAtar,897
6,8498.703125,Breakout-MinAtar,897
7,16303.5,Breakout-MinAtar,897
8,64.25,Breakout-MinAtar,897
9,7845.1875,Breakout-MinAtar,897
10,12.09375,Breakout-MinAtar,897
11,57.25,Breakout-MinAtar,897
12,7769.921875,Breakout-MinAtar,897
13,248566.40625,Breakout-MinAtar,897
14,32.8125,Breakout-MinAtar,897
15,207548.078125,Breakout-MinAtar,897
16,75444.21875,Breakout-MinAtar,897
17,116840.765625,Breakout-MinAtar,897
18,7818.90625,Breakout-MinAtar,897
19,55.28125,Breakout-MinAtar,897
20,61319.265625,Breakout-MinAtar,897
21,48.53125,Breakout-MinAtar,897
22,86024.59375,Breakout-MinAtar,897
23,45.15625,Breakout-MinAtar,897
24,88030.75,Breakout-MinAtar,897
25,2.15625,Breakout-MinAtar,897
26,7721.984375,Breakout-MinAtar,897
27,7774.15625,Breakout-MinAtar,897
28,87292.84375,Breakout-MinAtar,897
29,4.28125,Breakout-MinAtar,897
0,37.1875,Breakout-MinAtar,919
1,44.75,Breakout-MinAtar,919
2,41.90625,Breakout-MinAtar,919
3,47.90625,Breakout-MinAtar,919
4,37.375,Breakout-MinAtar,919
5,54.53125,Breakout-MinAtar,919
6,49.03125,Breakout-MinAtar,919
7,54.46875,Breakout-MinAtar,919
8,54.15625,Breakout-MinAtar,919
9,49.65625,Breakout-MinAtar,919
10,44.78125,Breakout-MinAtar,919
11,51.0625,Breakout-MinAtar,919
12,58.0,Breakout-MinAtar,919
13,7759.84375,Breakout-MinAtar,919
14,7814.125,Breakout-MinAtar,919
15,7834.765625,Breakout-MinAtar,919
16,43.21875,Breakout-MinAtar,919
17,7841.5,Breakout-MinAtar,919
18,48.65625,Breakout-MinAtar,919
19,42.21875,Breakout-MinAtar,919
20,47.9375,Breakout-MinAtar,919
21,7754.015625,Breakout-MinAtar,919
22,50.28125,Breakout-MinAtar,919
23,48.40625,Breakout-MinAtar,919
24,7767.125,Breakout-MinAtar,919
25,7786.515625,Breakout-MinAtar,919
26,7893.359375,Breakout-MinAtar,919
27,45.25,Breakout-MinAtar,919
28,46.28125,Breakout-MinAtar,919
29,44.75,Breakout-MinAtar,919
0,45.84375,Breakout-MinAtar,1059
1,7794.046875,Breakout-MinAtar,1059
2,50.0,Breakout-MinAtar,1059
3,7779.8125,Breakout-MinAtar,1059
4,38.59375,Breakout-MinAtar,1059
5,7747.03125,Breakout-MinAtar,1059
6,26.03125,Breakout-MinAtar,1059
7,49.25,Breakout-MinAtar,1059
8,43.65625,Breakout-MinAtar,1059
9,7753.625,Breakout-MinAtar,1059
10,7849.3125,Breakout-MinAtar,1059
11,7796.59375,Breakout-MinAtar,1059
12,7819.3125,Breakout-MinAtar,1059
13,7775.828125,Breakout-MinAtar,1059
14,7791.984375,Breakout-MinAtar,1059
15,7811.703125,Breakout-MinAtar,1059
16,54.5,Breakout-MinAtar,1059
17,7803.265625,Breakout-MinAtar,1059
18,58.9375,Breakout-MinAtar,1059
19,41.78125,Breakout-MinAtar,1059
20,7785.90625,Breakout-MinAtar,1059
21,7765.53125,Breakout-MinAtar,1059
22,7781.28125,Breakout-MinAtar,1059
23,53.65625,Breakout-MinAtar,1059
24,49.78125,Breakout-MinAtar,1059
25,49.28125,Breakout-MinAtar,1059
26,7772.203125,Breakout-MinAtar,1059
27,7809.625,Breakout-MinAtar,1059
28,48.0625,Breakout-MinAtar,1059
29,53.34375,Breakout-MinAtar,1059
0,7807.359375,Breakout-MinAtar,638
1,76.15625,Breakout-MinAtar,638
2,65.8125,Breakout-MinAtar,638
3,695.90625,Breakout-MinAtar,638
4,173.75,Breakout-MinAtar,638
5,250.1875,Breakout-MinAtar,638
6,93.25,Breakout-MinAtar,638
7,389.6875,Breakout-MinAtar,638
8,7763.46875,Breakout-MinAtar,638
9,87.84375,Breakout-MinAtar,638
10,64.03125,Breakout-MinAtar,638
11,2429.6875,Breakout-MinAtar,638
12,7751.0,Breakout-MinAtar,638
13,122.46875,Breakout-MinAtar,638
14,116.53125,Breakout-MinAtar,638
15,76.21875,Breakout-MinAtar,638
16,114.8125,Breakout-MinAtar,638
17,68.6875,Breakout-MinAtar,638
18,93.53125,Breakout-MinAtar,638
19,87.78125,Breakout-MinAtar,638
20,7723.703125,Breakout-MinAtar,638
21,95.625,Breakout-MinAtar,638
22,117.96875,Breakout-MinAtar,638
23,51.1875,Breakout-MinAtar,638
24,255.21875,Breakout-MinAtar,638
25,56.40625,Breakout-MinAtar,638
26,7771.25,Breakout-MinAtar,638
27,115.5,Breakout-MinAtar,638
28,4869.984375,Breakout-MinAtar,638
29,114.84375,Breakout-MinAtar,638
0,69159.671875,Breakout-MinAtar,81
1,58913.65625,Breakout-MinAtar,81
2,42348.09375,Breakout-MinAtar,81
3,59009.90625,Breakout-MinAtar,81
4,48559.40625,Breakout-MinAtar,81
5,46663.203125,Breakout-MinAtar,81
6,29934.625,Breakout-MinAtar,81
7,47399.5,Breakout-MinAtar,81
8,45927.3125,Breakout-MinAtar,81
9,45321.078125,Breakout-MinAtar,81
10,54827.46875,Breakout-MinAtar,81
11,60657.359375,Breakout-MinAtar,81
12,41580.6875,Breakout-MinAtar,81
13,35206.8125,Breakout-MinAtar,81
14,64494.8125,Breakout-MinAtar,81
15,56292.78125,Breakout-MinAtar,81
16,71648.296875,Breakout-MinAtar,81
17,37276.828125,Breakout-MinAtar,81
18,52988.328125,Breakout-MinAtar,81
19,42445.8125,Breakout-MinAtar,81
20,57916.859375,Breakout-MinAtar,81
21,29860.21875,Breakout-MinAtar,81
22,65584.6875,Breakout-MinAtar,81
23,55982.25,Breakout-MinAtar,81
24,35821.9375,Breakout-MinAtar,81
25,37437.34375,Breakout-MinAtar,81
26,63562.4375,Breakout-MinAtar,81
27,59531.859375,Breakout-MinAtar,81
28,52597.578125,Breakout-MinAtar,81
29,50765.203125,Breakout-MinAtar,81
0,213411.71875,Breakout-MinAtar,265
1,120868.875,Breakout-MinAtar,265
2,167617.921875,Breakout-MinAtar,265
3,132208.375,Breakout-MinAtar,265
4,185045.8125,Breakout-MinAtar,265
5,188153.890625,Breakout-MinAtar,265
6,209887.953125,Breakout-MinAtar,265
7,109590.84375,Breakout-MinAtar,265
8,216242.265625,Breakout-MinAtar,265
9,194069.65625,Breakout-MinAtar,265
10,209033.21875,Breakout-MinAtar,265
11,184736.3125,Breakout-MinAtar,265
12,193318.546875,Breakout-MinAtar,265
13,172982.8125,Breakout-MinAtar,265
14,139330.921875,Breakout-MinAtar,265
15,208223.921875,Breakout-MinAtar,265
16,87676.359375,Breakout-MinAtar,265
17,108710.65625,Breakout-MinAtar,265
18,206886.078125,Breakout-MinAtar,265
19,203951.65625,Breakout-MinAtar,265
20,104912.78125,Breakout-MinAtar,265
21,180440.25,Breakout-MinAtar,265
22,215780.171875,Breakout-MinAtar,265
23,207026.515625,Breakout-MinAtar,265
24,161359.90625,Breakout-MinAtar,265
25,145904.21875,Breakout-MinAtar,265
26,133913.015625,Breakout-MinAtar,265
27,217271.78125,Breakout-MinAtar,265
28,144739.921875,Breakout-MinAtar,265
29,124703.296875,Breakout-MinAtar,265
0,50.4375,Breakout-MinAtar,839
1,58.65625,Breakout-MinAtar,839
2,43.4375,Breakout-MinAtar,839
3,7820.953125,Breakout-MinAtar,839
4,7747.203125,Breakout-MinAtar,839
5,43.0625,Breakout-MinAtar,839
6,46.0,Breakout-MinAtar,839
7,45.53125,Breakout-MinAtar,839
8,35.84375,Breakout-MinAtar,839
9,51.4375,Breakout-MinAtar,839
10,50.0,Breakout-MinAtar,839
11,7776.453125,Breakout-MinAtar,839
12,46.40625,Breakout-MinAtar,839
13,49.90625,Breakout-MinAtar,839
14,7838.5,Breakout-MinAtar,839
15,49.3125,Breakout-MinAtar,839
16,56.03125,Breakout-MinAtar,839
17,7819.46875,Breakout-MinAtar,839
18,54.09375,Breakout-MinAtar,839
19,7793.078125,Breakout-MinAtar,839
20,50.0,Breakout-MinAtar,839
21,40.53125,Breakout-MinAtar,839
22,7831.25,Breakout-MinAtar,839
23,7785.046875,Breakout-MinAtar,839
24,44.40625,Breakout-MinAtar,839
25,43.34375,Breakout-MinAtar,839
26,44.59375,Breakout-MinAtar,839
27,52.53125,Breakout-MinAtar,839
28,50.375,Breakout-MinAtar,839
29,48.34375,Breakout-MinAtar,839
0,44.34375,Breakout-MinAtar,815
1,47.25,Breakout-MinAtar,815
2,39.25,Breakout-MinAtar,815
3,50.75,Breakout-MinAtar,815
4,7821.21875,Breakout-MinAtar,815
5,52.9375,Breakout-MinAtar,815
6,7782.109375,Breakout-MinAtar,815
7,16.5625,Breakout-MinAtar,815
8,7762.640625,Breakout-MinAtar,815
9,7768.046875,Breakout-MinAtar,815
10,7805.078125,Breakout-MinAtar,815
11,45.9375,Breakout-MinAtar,815
12,46.03125,Breakout-MinAtar,815
13,49.03125,Breakout-MinAtar,815
14,7768.96875,Breakout-MinAtar,815
15,7774.734375,Breakout-MinAtar,815
16,56.96875,Breakout-MinAtar,815
17,7792.296875,Breakout-MinAtar,815
18,39.71875,Breakout-MinAtar,815
19,7795.421875,Breakout-MinAtar,815
20,49.4375,Breakout-MinAtar,815
21,7763.359375,Breakout-MinAtar,815
22,7795.234375,Breakout-MinAtar,815
23,52.59375,Breakout-MinAtar,815
24,54.5,Breakout-MinAtar,815
25,7788.71875,Breakout-MinAtar,815
26,7804.03125,Breakout-MinAtar,815
27,49.25,Breakout-MinAtar,815
28,7799.546875,Breakout-MinAtar,815
29,43.65625,Breakout-MinAtar,815
0,43.125,Breakout-MinAtar,849
1,25.75,Breakout-MinAtar,849
2,34.15625,Breakout-MinAtar,849
3,7821.765625,Breakout-MinAtar,849
4,34.03125,Breakout-MinAtar,849
5,7738.21875,Breakout-MinAtar,849
6,67.09375,Breakout-MinAtar,849
7,7809.046875,Breakout-MinAtar,849
8,20.0625,Breakout-MinAtar,849
9,7824.40625,Breakout-MinAtar,849
10,22.75,Breakout-MinAtar,849
11,32.0,Breakout-MinAtar,849
12,28.3125,Breakout-MinAtar,849
13,10.0,Breakout-MinAtar,849
14,27.09375,Breakout-MinAtar,849
15,25.09375,Breakout-MinAtar,849
16,7776.828125,Breakout-MinAtar,849
17,27.9375,Breakout-MinAtar,849
18,28.84375,Breakout-MinAtar,849
19,7819.078125,Breakout-MinAtar,849
20,22.5,Breakout-MinAtar,849
21,11.1875,Breakout-MinAtar,849
22,32.6875,Breakout-MinAtar,849
23,51.03125,Breakout-MinAtar,849
24,56.46875,Breakout-MinAtar,849
25,16.28125,Breakout-MinAtar,849
26,43.375,Breakout-MinAtar,849
27,12.875,Breakout-MinAtar,849
28,32.09375,Breakout-MinAtar,849
29,12.375,Breakout-MinAtar,849
0,84740.609375,Breakout-MinAtar,944
1,12870.703125,Breakout-MinAtar,944
2,30478.78125,Breakout-MinAtar,944
3,22976.53125,Breakout-MinAtar,944
4,32810.828125,Breakout-MinAtar,944
5,43505.28125,Breakout-MinAtar,944
6,26582.109375,Breakout-MinAtar,944
7,88339.375,Breakout-MinAtar,944
8,171930.625,Breakout-MinAtar,944
9,48.0,Breakout-MinAtar,944
10,11994.53125,Breakout-MinAtar,944
11,6811.875,Breakout-MinAtar,944
12,10116.125,Breakout-MinAtar,944
13,7831.390625,Breakout-MinAtar,944
14,46.25,Breakout-MinAtar,944
